variant,entry_date,strategy,n_contracts,pnl_per_contract,total_pnl,total_bp,pnl_pct,source,expiry_proxy,sizing
V3_daily_cluster,2003-01-06,Iron Condor (High Vol),4,3768.1174941506197,15072.469976602479,220206.57120814695,0.06844695820796126,bootstrap,2003-02-10,S2_4contracts_10pct_bp
V3_daily_cluster,2003-01-13,Iron Condor (High Vol),4,5255.945672885106,21023.782691540426,273591.4768004917,0.07684370484564249,bootstrap,2003-02-17,S2_4contracts_10pct_bp
V3_daily_cluster,2003-01-21,Bear Call Spread (High Vol),4,2614.999924314117,10459.999697256468,118289.5156505948,0.08842710733682736,bootstrap,2003-02-25,S2_4contracts_10pct_bp
V3_daily_cluster,2003-02-21,Bear Call Spread (High Vol),4,-598.0726158989911,-2392.2904635959644,121581.73246938817,-0.019676397226847338,bootstrap,2003-03-28,S2_4contracts_10pct_bp
V3_daily_cluster,2003-02-27,Bear Call Spread (High Vol),4,2929.438167497626,11717.752669990505,132253.54485357812,0.08860066989481137,bootstrap,2003-04-03,S2_4contracts_10pct_bp
V3_daily_cluster,2003-03-05,Bear Call Spread (High Vol),4,2602.157410963793,10408.629643855173,120350.24598441462,0.08648615180398628,bootstrap,2003-04-09,S2_4contracts_10pct_bp
V3_daily_cluster,2003-03-17,Iron Condor (High Vol),4,4199.319136559293,16797.27654623717,105856.64148972007,0.15867947735587648,bootstrap,2003-04-21,S2_4contracts_10pct_bp
V3_daily_cluster,2003-03-24,Iron Condor (High Vol),4,3117.092967744023,12468.371870976092,193567.35699745672,0.06441360808134562,bootstrap,2003-04-28,S2_4contracts_10pct_bp
V3_daily_cluster,2003-03-31,Iron Condor (High Vol),4,3540.7694444096687,14163.077777638675,212419.06232583467,0.06667517322863233,bootstrap,2003-05-05,S2_4contracts_10pct_bp
V3_daily_cluster,2003-04-07,Iron Condor (High Vol),4,4286.645071770094,17146.580287080375,102973.52637944002,0.16651445172323348,bootstrap,2003-05-12,S2_4contracts_10pct_bp
V3_daily_cluster,2003-04-14,Bull Put Spread (High Vol),4,2229.3570674411976,8917.42826976479,82041.42160516373,0.10869421927719891,bootstrap,2003-05-19,S2_4contracts_10pct_bp
V3_daily_cluster,2003-06-09,Bull Put Spread (High Vol),4,2604.9116889600195,10419.646755840078,83693.27519324484,0.12449801649871482,engine_exact_d+0,2003-07-14,S2_4contracts_10pct_bp
V3_daily_cluster,2004-01-21,Bull Call Diagonal,4,-814.3537926220595,-3257.415170488238,136938.4532607527,-0.023787439487764617,engine_exact_d+0,2004-03-06,S2_4contracts_10pct_bp
V3_daily_cluster,2004-01-26,Bull Call Diagonal,4,-1012.5314526586077,-4050.1258106344308,113681.34842033162,-0.035627003610647495,bootstrap,2004-03-11,S2_4contracts_10pct_bp
V3_daily_cluster,2004-02-25,Bull Call Diagonal,4,-2649.4629695302674,-10597.85187812107,141477.56159383696,-0.0749083583200711,engine_exact_d+0,2004-04-10,S2_4contracts_10pct_bp
V3_daily_cluster,2004-03-01,Bull Call Diagonal,4,-1602.619464353566,-6410.477857414264,123846.6902120321,-0.0517613982774928,bootstrap,2004-04-15,S2_4contracts_10pct_bp
V3_daily_cluster,2004-03-22,Iron Condor,4,4687.337447941022,18749.34979176409,98402.10159771384,0.19053810322481657,engine_exact_d+0,2004-04-21,S2_4contracts_10pct_bp
V3_daily_cluster,2004-04-05,Bull Call Diagonal,4,-441.3221114300446,-1765.2884457201783,99922.7324435866,-0.017666534957066028,bootstrap,2004-05-20,S2_4contracts_10pct_bp
V3_daily_cluster,2004-04-23,Bull Call Diagonal,4,-3269.9779700627873,-13079.91188025115,134406.74477721532,-0.09731588918347542,engine_exact_d+0,2004-06-07,S2_4contracts_10pct_bp
V3_daily_cluster,2004-06-16,Bull Call Diagonal,4,-6119.262286891416,-24477.049147565664,141165.19042372136,-0.17339295242754507,engine_exact_d+0,2004-07-31,S2_4contracts_10pct_bp
V3_daily_cluster,2004-06-22,Bull Call Diagonal,4,11435.030478965167,45740.12191586067,103892.05787362352,0.440265818697132,bootstrap,2004-08-06,S2_4contracts_10pct_bp
V3_daily_cluster,2004-06-30,Bull Call Diagonal,4,-4402.231863066341,-17608.927452265365,137097.4468392193,-0.1284409582981964,bootstrap,2004-08-14,S2_4contracts_10pct_bp
V3_daily_cluster,2004-08-05,Iron Condor,4,3328.887135359316,13315.548541437263,81925.37681881968,0.16253264932653264,engine_exact_d+0,2004-09-04,S2_4contracts_10pct_bp
V3_daily_cluster,2004-09-02,Bull Call Diagonal,4,4277.773719431266,17111.094877725063,137968.59851830913,0.12402166189616208,engine_exact_d+0,2004-10-17,S2_4contracts_10pct_bp
V3_daily_cluster,2004-09-07,Bull Call Diagonal,4,6877.553755951815,27510.21502380726,136890.74306601222,0.20096475778892608,bootstrap,2004-10-22,S2_4contracts_10pct_bp
V3_daily_cluster,2004-09-13,Bull Call Diagonal,4,8558.742325849465,34234.96930339786,118929.03538537232,0.2878604807687576,bootstrap,2004-10-28,S2_4contracts_10pct_bp
V3_daily_cluster,2004-09-20,Bull Call Diagonal,4,2022.1057850391396,8088.4231401565585,126582.06511927916,0.06389865051209886,bootstrap,2004-11-04,S2_4contracts_10pct_bp
V3_daily_cluster,2004-09-28,Bull Call Diagonal,4,7610.7172512798015,30442.869005119206,95055.52265951739,0.32026407465206996,bootstrap,2004-11-12,S2_4contracts_10pct_bp
V3_daily_cluster,2004-10-04,Bull Call Diagonal,4,-5454.44963378408,-21817.79853513632,126288.53818677184,-0.17276150985982067,bootstrap,2004-11-18,S2_4contracts_10pct_bp
V3_daily_cluster,2004-10-11,Bull Call Diagonal,4,-2181.331064043333,-8725.324256173331,117018.80722116337,-0.07456343525774135,bootstrap,2004-11-25,S2_4contracts_10pct_bp
V3_daily_cluster,2004-11-02,Bull Put Spread,4,4627.6278384818415,18510.511353927366,64003.5378892557,0.2892107524736493,engine_exact_d+0,2004-12-02,S2_4contracts_10pct_bp
V3_daily_cluster,2004-11-08,Bull Call Diagonal,4,-6509.737552213409,-26038.950208853636,108999.93006324297,-0.238889604734109,bootstrap,2004-12-23,S2_4contracts_10pct_bp
V3_daily_cluster,2004-11-15,Bull Call Diagonal,4,2580.679963662313,10322.719854649253,128848.28176922526,0.08011530858547142,engine_exact_d+0,2004-12-30,S2_4contracts_10pct_bp
V3_daily_cluster,2004-11-22,Bull Call Diagonal,4,-2422.190535815742,-9688.762143262968,142092.02688007298,-0.06818652922334886,bootstrap,2005-01-06,S2_4contracts_10pct_bp
V3_daily_cluster,2004-11-29,Bull Call Diagonal,4,4708.442676802458,18833.77070720983,97662.0128159767,0.19284643193559883,bootstrap,2005-01-13,S2_4contracts_10pct_bp
V3_daily_cluster,2004-12-06,Bull Call Diagonal,4,14017.975124492734,56071.900497970935,90731.54358672089,0.617997868011334,bootstrap,2005-01-20,S2_4contracts_10pct_bp
V3_daily_cluster,2004-12-13,Bull Call Diagonal,4,-3677.353473977453,-14709.413895909813,109043.34162148173,-0.1348951130548629,bootstrap,2005-01-27,S2_4contracts_10pct_bp
V3_daily_cluster,2004-12-20,Bull Call Diagonal,4,-4342.394726883172,-17369.578907532687,114224.77658452463,-0.15206489718699043,engine_exact_d+0,2005-02-03,S2_4contracts_10pct_bp
V3_daily_cluster,2004-12-27,Bull Call Diagonal,4,13574.49695991562,54297.98783966248,129912.05030928737,0.41795959428238455,bootstrap,2005-02-10,S2_4contracts_10pct_bp
V3_daily_cluster,2005-01-03,Bull Call Diagonal,4,5773.015467315994,23092.061869263976,128472.96812022218,0.17974257314312947,bootstrap,2005-02-17,S2_4contracts_10pct_bp
V3_daily_cluster,2005-01-10,Bull Call Diagonal,4,-2422.190535815742,-9688.762143262968,142092.02688007298,-0.06818652922334886,bootstrap,2005-02-24,S2_4contracts_10pct_bp
V3_daily_cluster,2005-01-18,Bull Call Diagonal,4,-5648.798629092685,-22595.19451637074,120288.9161699353,-0.18784103503310243,engine_exact_d+0,2005-03-04,S2_4contracts_10pct_bp
V3_daily_cluster,2005-02-04,Bull Call Diagonal,4,-3677.353473977453,-14709.413895909813,109043.34162148173,-0.1348951130548629,engine_exact_d+0,2005-03-21,S2_4contracts_10pct_bp
V3_daily_cluster,2005-02-10,Bull Call Diagonal,4,3789.9090356189135,15159.636142475654,105089.84675709515,0.14425405127400806,bootstrap,2005-03-27,S2_4contracts_10pct_bp
V3_daily_cluster,2005-02-15,Bull Call Diagonal,4,16404.10056453823,65616.40225815291,138901.01674072622,0.47239684631418527,bootstrap,2005-04-01,S2_4contracts_10pct_bp
V3_daily_cluster,2005-02-24,Bull Call Diagonal,4,-3194.0314941226316,-12776.125976490526,112331.73505325627,-0.11373567737054349,engine_exact_d+0,2005-04-10,S2_4contracts_10pct_bp
V3_daily_cluster,2005-03-01,Bull Call Diagonal,4,10449.667104194104,41798.66841677642,138907.9619901973,0.3009090898599905,bootstrap,2005-04-15,S2_4contracts_10pct_bp
V3_daily_cluster,2005-03-07,Bull Call Diagonal,4,8704.034244797096,34816.136979188384,128124.89047825677,0.2717359355331258,bootstrap,2005-04-21,S2_4contracts_10pct_bp
V3_daily_cluster,2005-03-14,Bull Call Diagonal,4,13945.557706416896,55782.23082566758,132555.88192909467,0.4208204872832878,bootstrap,2005-04-28,S2_4contracts_10pct_bp
V3_daily_cluster,2005-04-15,Iron Condor,4,3251.0159582695646,13004.063833078259,79763.3866865614,0.16303299512819203,engine_exact_d+0,2005-05-15,S2_4contracts_10pct_bp
V3_daily_cluster,2005-04-28,Iron Condor,4,1160.6113598687523,4642.445439475009,84907.31024495771,0.0546766282677139,bootstrap,2005-05-28,S2_4contracts_10pct_bp
V3_daily_cluster,2005-05-04,Iron Condor,4,-12775.554015068914,-51102.216060275656,103343.99165636512,-0.49448657092904336,bootstrap,2005-06-03,S2_4contracts_10pct_bp
V3_daily_cluster,2005-05-09,Iron Condor,4,842.5381635093296,3370.1526540373184,69268.95088769142,0.048653149944503774,bootstrap,2005-06-08,S2_4contracts_10pct_bp
V3_daily_cluster,2005-05-18,Bull Call Diagonal,4,4708.442676802458,18833.77070720983,97662.0128159767,0.19284643193559883,bootstrap,2005-07-02,S2_4contracts_10pct_bp
V3_daily_cluster,2005-05-23,Bull Call Diagonal,4,9953.510271950696,39814.04108780278,125069.53367864146,0.3183352485354469,bootstrap,2005-07-07,S2_4contracts_10pct_bp
V3_daily_cluster,2005-05-31,Bull Call Diagonal,4,-2422.190535815742,-9688.762143262968,142092.02688007298,-0.06818652922334886,bootstrap,2005-07-15,S2_4contracts_10pct_bp
V3_daily_cluster,2005-06-06,Bull Call Diagonal,4,8477.792472827115,33911.16989130846,128218.52430013531,0.26447948981169705,bootstrap,2005-07-21,S2_4contracts_10pct_bp
V3_daily_cluster,2005-06-13,Bull Call Diagonal,4,16404.10056453823,65616.40225815291,138901.01674072622,0.47239684631418527,bootstrap,2005-07-28,S2_4contracts_10pct_bp
V3_daily_cluster,2005-06-20,Bull Call Diagonal,4,-814.3537926220595,-3257.415170488238,136938.4532607527,-0.023787439487764617,bootstrap,2005-08-04,S2_4contracts_10pct_bp
V3_daily_cluster,2005-06-27,Bull Call Diagonal,4,-6177.455049926846,-24709.820199707385,133717.53465923236,-0.1847911738926255,bootstrap,2005-08-11,S2_4contracts_10pct_bp
V3_daily_cluster,2005-07-05,Bull Call Diagonal,4,-3211.225631835179,-12844.902527340715,134364.77264412757,-0.09559724825614181,bootstrap,2005-08-19,S2_4contracts_10pct_bp
V3_daily_cluster,2005-07-11,Bull Call Diagonal,4,-3211.225631835179,-12844.902527340715,134364.77264412757,-0.09559724825614181,bootstrap,2005-08-25,S2_4contracts_10pct_bp
V3_daily_cluster,2005-07-18,Bull Call Diagonal,4,7610.7172512798015,30442.869005119206,95055.52265951739,0.32026407465206996,bootstrap,2005-09-01,S2_4contracts_10pct_bp
V3_daily_cluster,2005-07-25,Bull Call Diagonal,4,-4402.231863066341,-17608.927452265365,137097.4468392193,-0.1284409582981964,bootstrap,2005-09-08,S2_4contracts_10pct_bp
V3_daily_cluster,2005-08-01,Bull Call Diagonal,4,9864.80380583142,39459.21522332568,128899.71267856675,0.3061233760987809,bootstrap,2005-09-15,S2_4contracts_10pct_bp
V3_daily_cluster,2005-08-08,Bull Call Diagonal,4,-2913.6926913289903,-11654.770765315961,139829.4498699707,-0.08334990072659151,bootstrap,2005-09-22,S2_4contracts_10pct_bp
V3_daily_cluster,2005-08-15,Bull Call Diagonal,4,-3211.225631835179,-12844.902527340715,134364.77264412757,-0.09559724825614181,bootstrap,2005-09-29,S2_4contracts_10pct_bp
V3_daily_cluster,2005-08-31,Iron Condor,4,2343.9488548679346,9375.795419471739,55323.9365626034,0.16947086563267758,engine_exact_d+0,2005-09-30,S2_4contracts_10pct_bp
V3_daily_cluster,2005-09-06,Bull Call Diagonal,4,13632.960224503073,54531.84089801229,137496.61841279044,0.39660496038017135,bootstrap,2005-10-21,S2_4contracts_10pct_bp
V3_daily_cluster,2005-09-12,Bull Call Diagonal,4,-1602.619464353566,-6410.477857414264,123846.6902120321,-0.0517613982774928,bootstrap,2005-10-27,S2_4contracts_10pct_bp
V3_daily_cluster,2005-09-19,Iron Condor,4,2493.9717959949767,9975.887183979907,55873.17393235429,0.1785452030353193,bootstrap,2005-10-19,S2_4contracts_10pct_bp
V3_daily_cluster,2005-09-29,Iron Condor,4,1566.5630285271227,6266.252114108491,50748.86710878494,0.12347570440688249,engine_exact_d+1,2005-10-29,S2_4contracts_10pct_bp
V3_daily_cluster,2005-10-18,Iron Condor,4,-3883.668638145213,-15534.674552580853,82007.48622364686,-0.18942995655561784,bootstrap,2005-11-17,S2_4contracts_10pct_bp
V3_daily_cluster,2005-10-27,Iron Condor,4,4687.337447941022,18749.34979176409,98402.10159771384,0.19053810322481657,bootstrap,2005-11-26,S2_4contracts_10pct_bp
V3_daily_cluster,2005-11-03,Bull Call Diagonal,4,9953.510271950696,39814.04108780278,125069.53367864146,0.3183352485354469,engine_exact_d+0,2005-12-18,S2_4contracts_10pct_bp
V3_daily_cluster,2005-11-08,Bull Call Diagonal,4,9953.510271950696,39814.04108780278,125069.53367864146,0.3183352485354469,bootstrap,2005-12-23,S2_4contracts_10pct_bp
V3_daily_cluster,2005-11-14,Bull Call Diagonal,4,-3343.1225726487337,-13372.490290594935,101117.05598776108,-0.13224762291550007,bootstrap,2005-12-29,S2_4contracts_10pct_bp
V3_daily_cluster,2005-11-21,Bull Call Diagonal,4,-3194.0314941226316,-12776.125976490526,112331.73505325627,-0.11373567737054349,bootstrap,2006-01-05,S2_4contracts_10pct_bp
V3_daily_cluster,2005-11-28,Bull Call Diagonal,4,-2181.331064043333,-8725.324256173331,117018.80722116337,-0.07456343525774135,bootstrap,2006-01-12,S2_4contracts_10pct_bp
V3_daily_cluster,2005-12-05,Bull Call Diagonal,4,7610.7172512798015,30442.869005119206,95055.52265951739,0.32026407465206996,bootstrap,2006-01-19,S2_4contracts_10pct_bp
V3_daily_cluster,2005-12-12,Bull Call Diagonal,4,-2148.4322764311914,-8593.729105724766,118538.73477943486,-0.0724972231373578,bootstrap,2006-01-26,S2_4contracts_10pct_bp
V3_daily_cluster,2005-12-19,Bull Call Diagonal,4,-4402.231863066341,-17608.927452265365,137097.4468392193,-0.1284409582981964,bootstrap,2006-02-02,S2_4contracts_10pct_bp
V3_daily_cluster,2005-12-27,Bull Call Diagonal,4,4334.08397290281,17336.33589161124,142122.9746950322,0.12198123441204063,bootstrap,2006-02-10,S2_4contracts_10pct_bp
V3_daily_cluster,2006-01-03,Bull Call Diagonal,4,2022.1057850391396,8088.4231401565585,126582.06511927916,0.06389865051209886,bootstrap,2006-02-17,S2_4contracts_10pct_bp
V3_daily_cluster,2006-01-09,Bull Call Diagonal,4,-4342.394726883172,-17369.578907532687,114224.77658452463,-0.15206489718699043,bootstrap,2006-02-23,S2_4contracts_10pct_bp
V3_daily_cluster,2006-01-17,Bull Call Diagonal,4,9345.953925735634,37383.815702942535,140645.25917527985,0.26580217436517195,bootstrap,2006-03-03,S2_4contracts_10pct_bp
V3_daily_cluster,2006-01-26,Bull Call Diagonal,4,12697.276058741365,50789.10423496546,112333.00624726788,0.45212984083385316,bootstrap,2006-03-12,S2_4contracts_10pct_bp
V3_daily_cluster,2006-01-31,Bull Call Diagonal,4,4708.442676802458,18833.77070720983,97662.0128159767,0.19284643193559883,bootstrap,2006-03-17,S2_4contracts_10pct_bp
V3_daily_cluster,2006-02-14,Iron Condor,4,2339.095923337915,9356.38369335166,52626.17767882848,0.17778953566517022,engine_exact_d+0,2006-03-16,S2_4contracts_10pct_bp
V3_daily_cluster,2006-02-21,Bull Call Diagonal,4,2022.1057850391396,8088.4231401565585,126582.06511927916,0.06389865051209886,bootstrap,2006-04-07,S2_4contracts_10pct_bp
V3_daily_cluster,2006-02-27,Bull Call Diagonal,4,13632.960224503073,54531.84089801229,137496.61841279044,0.39660496038017135,bootstrap,2006-04-13,S2_4contracts_10pct_bp
V3_daily_cluster,2006-03-08,Iron Condor,4,2343.9488548679346,9375.795419471739,55323.9365626034,0.16947086563267758,bootstrap,2006-04-07,S2_4contracts_10pct_bp
V3_daily_cluster,2006-03-13,Bull Call Diagonal,4,13632.960224503073,54531.84089801229,137496.61841279044,0.39660496038017135,bootstrap,2006-04-27,S2_4contracts_10pct_bp
V3_daily_cluster,2006-03-20,Bull Call Diagonal,4,1145.8583369790322,4583.433347916129,112588.07904375732,0.04070975707947534,engine_exact_d+1,2006-05-04,S2_4contracts_10pct_bp
V3_daily_cluster,2006-03-27,Bull Call Diagonal,4,-6177.455049926846,-24709.820199707385,133717.53465923236,-0.1847911738926255,bootstrap,2006-05-11,S2_4contracts_10pct_bp
V3_daily_cluster,2006-04-03,Bull Call Diagonal,4,-371.7294223621137,-1486.917689448455,137357.35698852583,-0.01082517691114765,bootstrap,2006-05-18,S2_4contracts_10pct_bp
V3_daily_cluster,2006-04-10,Bull Call Diagonal,4,-258.61010293301246,-1034.4404117320498,112295.01575355383,-0.009211810558023921,bootstrap,2006-05-25,S2_4contracts_10pct_bp
V3_daily_cluster,2006-04-18,Bull Call Diagonal,4,-3269.9779700627873,-13079.91188025115,134406.74477721532,-0.09731588918347542,bootstrap,2006-06-02,S2_4contracts_10pct_bp
V3_daily_cluster,2006-04-24,Bull Call Diagonal,4,-1012.5314526586077,-4050.1258106344308,113681.34842033162,-0.035627003610647495,engine_exact_d+1,2006-06-08,S2_4contracts_10pct_bp
V3_daily_cluster,2006-05-01,Bull Call Diagonal,4,15159.4447245983,60637.7788983932,129209.9692819838,0.4692964423361112,bootstrap,2006-06-15,S2_4contracts_10pct_bp
V3_daily_cluster,2006-05-08,Bull Call Diagonal,4,-2181.331064043333,-8725.324256173331,117018.80722116337,-0.07456343525774135,bootstrap,2006-06-22,S2_4contracts_10pct_bp
V3_daily_cluster,2006-05-30,Iron Condor,4,3612.9388139525668,14451.755255810267,85672.65309544298,0.16868574432626007,engine_exact_d+0,2006-06-29,S2_4contracts_10pct_bp
V3_daily_cluster,2006-06-05,Iron Condor,4,1077.944544892119,4311.778179568476,93399.38298385406,0.04616495357698297,bootstrap,2006-07-05,S2_4contracts_10pct_bp
V3_daily_cluster,2006-06-19,Iron Condor,4,2942.0427940685427,11768.17117627417,68684.32515123597,0.17133707218294483,engine_exact_d+2,2006-07-19,S2_4contracts_10pct_bp
V3_daily_cluster,2006-06-26,Iron Condor,4,-2899.468493485365,-11597.87397394146,96498.55847745425,-0.12018701788847101,bootstrap,2006-07-26,S2_4contracts_10pct_bp
V3_daily_cluster,2006-08-15,Bull Call Diagonal,4,8477.792472827115,33911.16989130846,128218.52430013531,0.26447948981169705,engine_exact_d+0,2006-09-29,S2_4contracts_10pct_bp
V3_daily_cluster,2006-08-21,Bull Call Diagonal,4,-3630.495225260338,-14521.980901041352,128197.71103826824,-0.11327800460264381,bootstrap,2006-10-05,S2_4contracts_10pct_bp
V3_daily_cluster,2006-08-28,Bull Call Diagonal,4,-8069.452352293715,-32277.80940917486,138645.09693142437,-0.23280887765645167,bootstrap,2006-10-12,S2_4contracts_10pct_bp
V3_daily_cluster,2006-09-05,Bull Call Diagonal,4,11601.076473455718,46404.30589382287,137529.84591795845,0.3374126218501308,bootstrap,2006-10-20,S2_4contracts_10pct_bp
V3_daily_cluster,2006-09-11,Bull Call Diagonal,4,4334.08397290281,17336.33589161124,142122.9746950322,0.12198123441204063,bootstrap,2006-10-26,S2_4contracts_10pct_bp
V3_daily_cluster,2006-09-18,Bull Call Diagonal,4,13552.466508896572,54209.86603558629,115973.91889394748,0.4674315273001905,engine_exact_d+1,2006-11-02,S2_4contracts_10pct_bp
V3_daily_cluster,2006-09-25,Bull Call Diagonal,4,-6119.262286891416,-24477.049147565664,141165.19042372136,-0.17339295242754507,bootstrap,2006-11-09,S2_4contracts_10pct_bp
